17	7	12	7	15	16	2	2	13	10	22	10	2	1	8
29	5	6	28	29	19	19	5	7	1	6	15	17	18	14
18	12	18	4	20	19	21	29	11	12	30	3	24	6	5
9	28	18	7	27	30	11	18	15	6	10	27	5	15	15
10	16	23	21	30	19	23	30	28	30	25	6	10	30	21
7	30	8	28	21	3	30	12	24	28	21	11	8	9	1
4	19	10	25	9	24	14	3	19	7	7	20	26	9	18
2	15	26	19	22	5	23	17	27	4	7	16	16	11	5
2	24	15	15	28	11	27	5	5	24	15	13	19	1	11
3	7	24	24	30	24	22	7	21	22	23	19	21	19	30
26	8	4	21	22	10	12	1	6	24	3	24	27	18	6
30	27	23	22	4	7	11	13	29	11	3	17	6	18	12
20	1	12	3	3	29	13	30	20	22	27	5	3	14	27
8	9	6	30	10	10	22	17	19	30	13	9	11	6	15
19	16	29	7	18	27	16	28	14	17	22	1	5	14	13
19	28	27	22	30	24	25	22	21	14	25	13	11	9	23
25	12	21	30	26	28	19	3	24	19	22	18	6	30	12
3	14	15	16	4	3	27	5	26	23	6	6	2	25	17
24	22	13	9	24	20	24	16	22	19	24	21	14	30	9
27	1	25	21	10	27	4	3	7	30	2	25	16	25	9
18	13	30	2	20	24	26	28	4	23	10	13	22	3	15
21	6	19	22	17	1	2	30	22	25	3	17	24	20	13
20	17	5	16	5	8	23	22	23	17	10	1	7	27	13
21	28	6	11	3	22	30	28	29	7	7	7	10	2	8
7	8	9	2	26	5	11	22	18	29	9	3	27	8	21
7	27	3	10	30	26	19	16	11	5	10	2	22	16	7
3	3	20	10	23	11	13	2	2	1	17	24	14	26	6
7	21	1	25	25	3	24	10	28	18	5	30	15	1	27
4	16	16	30	13	30	2	1	14	9	11	9	19	15	5
17	2	14	16	15	8	12	8	16	5	8	1	19	14	25
3	17	6	9	23	20	26	22	6	25	24	30	11	15	30
14	28	5	19	8	9	24	27	12	2	16	17	9	12	1
24	12	9	25	30	8	10	7	28	4	19	9	18	3	6
6	5	23	4	12	2	9	10	3	19	3	18	5	21	14
19	3	24	22	19	30	4	15	9	29	2	15	1	9	3
11	5	12	14	23	25	3	12	5	17	7	16	28	18	6
12	10	5	9	11	30	19	21	8	29	15	9	21	12	13
5	24	22	6	12	11	19	5	29	30	17	10	21	8	19
20	12	27	26	8	1	5	25	21	30	18	12	2	3	24
24	16	2	29	1	1	23	25	25	7	8	3	20	29	24
4	13	30	9	21	28	1	22	21	21	1	7	30	8	29
29	13	23	28	4	17	10	24	1	22	6	26	17	28	5
13	2	28	3	2	6	13	19	16	11	22	15	27	17	16
8	18	23	2	17	11	4	19	14	3	10	30	23	9	20
2	18	3	29	24	5	25	16	17	14	2	23	5	3	1
1	11	4	2	12	30	27	12	27	27	18	27	7	23	15
28	12	6	27	12	24	26	9	19	11	28	30	6	26	3
27	5	17	27	1	3	14	19	5	10	11	25	5	2	29
16	21	1	3	14	15	6	13	28	29	26	6	6	20	22
21	17	24	16	9	29	14	27	8	28	17	11	7	9	7
30	24	29	22	28	28	21	6	5	21	2	17	7	20	22
15	10	27	8	30	2	26	4	14	25	4	13	27	5	19
3	8	30	11	7	25	14	6	18	1	4	7	7	27	21
15	2	9	11	24	20	23	25	1	2	17	10	27	12	28
7	6	28	10	29	17	29	30	20	22	4	28	16	10	28
30	10	16	2	11	16	30	26	18	23	28	24	29	22	1
2	7	26	16	19	26	9	16	11	15	17	10	24	30	19
12	4	26	29	3	4	9	13	30	15	27	27	13	9	27
29	26	29	4	25	18	11	12	22	14	9	1	22	22	29
26	8	11	5	5	26	16	16	26	16	21	4	14	15	7
23	20	14	28	28	10	19	20	18	26	21	27	1	4	6
18	17	18	10	29	14	6	23	30	6	26	28	23	1	24
8	11	18	1	15	20	2	8	28	20	13	26	22	23	22
21	28	25	18	6	8	27	23	20	13	22	8	27	24	14
5	20	3	4	3	16	2	13	15	22	28	22	10	20	13
26	4	16	12	17	14	23	12	3	6	23	19	5	3	19
8	17	11	21	6	4	28	11	24	19	14	8	11	3	10
14	14	4	28	18	28	17	25	29	5	28	12	2	4	14
2	27	27	1	20	16	14	14	5	28	2	14	8	2	20
14	7	27	17	12	17	14	16	5	14	14	14	27	18	10
16	26	10	9	16	1	13	8	2	3	27	4	20	12	6
16	28	16	17	23	3	25	12	18	22	21	23	26	5	14
28	7	30	23	7	15	12	25	25	13	17	30	7	8	17
1	20	21	5	13	30	13	6	6	17	26	1	13	12	25
2	29	29	10	24	29	21	3	20	5	30	10	21	8	8
2	25	28	8	21	11	30	17	29	26	13	28	16	23	30
21	7	28	13	15	19	29	17	12	8	23	29	12	22	23
20	7	23	26	13	21	14	14	21	19	29	18	4	2	13
5	16	7	4	20	15	8	15	24	6	9	28	23	29	11
26	11	26	11	2	24	3	7	1	13	29	18	18	24	23
28	13	10	24	29	19	16	29	21	8	10	14	3	28	3
10	9	5	16	4	10	9	16	27	4	7	19	3	29	28
13	17	28	29	21	29	21	10	4	17	11	23	10	29	16
6	17	17	17	12	4	24	14	17	19	3	29	12	30	13
17	10	23	23	24	7	11	6	29	8	25	6	1	8	7
11	13	15	1	3	30	5	30	22	17	28	17	21	14	25
27	17	2	30	17	24	17	12	5	3	12	17	12	26	5
7	8	26	5	7	10	10	17	1	20	18	17	6	7	4
25	27	13	1	23	27	12	8	29	30	18	4	19	15	24
19	9	16	18	12	2	8	8	22	16	25	27	30	9	28
24	1	7	27	9	9	18	4	29	29	19	14	10	2	1
21	27	8	1	6	12	28	26	16	8	8	3	22	20	29
5	10	2	6	5	28	24	2	13	26	28	9	17	27	13
24	20	21	1	1	17	12	3	15	8	3	21	19	7	6
28	3	15	8	15	9	3	29	27	29	12	23	28	25	19
21	27	7	8	19	21	28	19	16	15	5	5	26	14	25
8	14	30	16	13	9	10	27	16	14	23	8	1	14	20
14	3	28	11	17	25	7	14	23	6	10	29	19	19	25
5	5	14	14	6	27	5	12	29	21	3	3	18	3	8
5	28	13	14	1	12	20	18	13	25	15	22	5	4	9
23	3	23	13	5	14	7	21	16	14	19	10	19	14	15
26	8	7	23	15	3	24	16	17	3	12	13	9	1	21
10	16	8	24	13	2	15	19	24	11	16	26	4	26	16
9	4	26	3	26	19	9	1	8	6	29	16	11	14	24
5	27	5	2	13	8	24	18	21	17	22	13	5	24	19
11	29	11	6	18	17	22	15	29	27	2	27	22	22	21
26	6	9	21	28	2	24	2	25	1	18	16	19	9	8
7	19	15	12	13	13	14	8	15	30	15	14	5	19	16
11	30	6	17	10	25	14	6	19	25	20	11	23	5	18
2	10	25	30	3	29	20	19	9	30	29	18	10	17	20
5	4	16	20	3	30	26	6	17	4	9	25	20	1	30
16	30	24	26	22	8	27	20	7	3	7	1	23	22	14
11	23	21	19	23	28	14	17	22	7	19	26	15	15	23
17	12	12	16	19	8	7	24	3	20	14	25	13	9	12
5	5	6	28	30	2	24	29	9	4	15	9	24	2	12
15	10	22	4	5	23	20	28	30	29	22	10	10	20	21
22	16	15	6	17	8	28	8	11	19	14	19	15	7	10
21	11	13	16	26	24	13	13	20	12	16	28	6	15	24
20	12	4	20	21	21	5	3	23	5	18	15	1	22	30
16	23	19	24	24	28	3	5	14	19	9	19	2	2	13
1	2	4	4	13	1	24	24	21	17	21	24	25	14	14
2	5	11	20	22	11	8	10	15	22	6	21	2	9	18
12	25	1	4	7	16	18	26	18	4	30	21	13	2	23
21	17	13	21	21	8	13	20	20	18	3	27	24	19	30
14	11	13	1	9	5	23	9	25	30	15	6	18	10	25
1	16	4	5	9	6	13	7	12	28	1	19	5	30	16
11	7	6	19	17	20	8	10	17	1	20	5	20	4	19
27	15	2	18	27	18	15	5	10	14	24	9	29	13	27
25	23	5	22	10	8	14	26	29	16	9	14	22	23	9
8	25	28	2	23	6	8	21	7	4	23	1	7	15	8
19	2	12	10	24	25	16	3	27	30	6	25	3	24	7
16	14	10	21	27	28	22	23	10	30	17	9	30	7	19
6	12	19	17	18	13	29	12	26	29	25	13	14	7	25
10	2	27	8	6	22	17	25	3	22	4	26	23	26	13
9	28	4	27	18	14	16	24	27	11	23	21	3	2	15
3	22	21	10	22	30	8	16	19	16	7	22	11	27	10
19	28	5	11	10	17	2	11	10	17	7	1	4	20	21
27	4	24	10	20	22	27	7	6	29	28	6	24	17	12
9	21	4	16	6	17	15	13	25	4	24	15	6	27	8
18	16	8	8	4	7	18	15	23	10	29	2	4	28	29
21	29	22	15	7	13	17	7	11	7	20	5	8	3	7
27	20	19	12	25	6	18	8	13	9	18	20	29	9	1
18	28	30	6	5	5	14	2	30	23	28	2	3	7	27
10	7	24	12	28	24	3	20	22	4	17	10	15	25	7
7	19	10	21	15	24	22	5	25	13	20	27	16	17	2
21	14	9	19	12	14	13	22	15	16	1	28	27	22	29
12	7	7	12	30	24	14	7	28	24	18	13	14	1	1
17	13	26	14	9	20	22	3	8	24	6	11	30	16	2
12	24	24	29	19	29	7	29	2	30	3	12	28	14	10
15	5	26	19	27	4	11	17	15	7	9	10	7	2	24
13	11	5	3	1	1	21	17	8	16	25	1	6	17	7
16	18	19	23	26	16	10	23	17	2	6	13	21	23	28
16	2	15	7	11	14	8	22	29	25	20	20	9	26	20
2	12	19	25	7	17	17	11	27	10	13	30	13	13	19
16	25	27	12	5	11	16	25	10	17	16	28	28	4	2
27	23	25	20	14	25	29	1	20	27	26	8	5	12	9
6	9	4	1	1	20	28	24	24	8	24	4	25	26	4
1	6	27	8	9	11	1	12	26	21	5	14	25	28	7
29	9	21	21	28	5	21	20	13	25	25	10	10	6	20
16	18	23	13	11	18	14	15	19	13	27	16	12	29	2
27	21	1	28	14	22	23	23	10	18	9	1	20	17	17
15	3	6	2	19	11	14	17	12	26	27	21	21	21	19
29	2	12	12	5	3	25	15	4	22	16	20	27	1	10
26	12	20	24	6	22	8	19	15	13	10	19	12	9	11
20	30	8	27	22	29	28	29	14	13	9	19	3	9	13
24	1	3	1	12	20	21	19	8	6	1	3	25	7	8
30	14	2	14	9	11	5	21	19	19	1	8	26	4	23
3	21	13	26	17	11	4	20	2	7	28	9	20	22	19
27	5	25	7	2	10	22	7	23	8	30	20	3	28	22
20	26	22	12	15	8	5	27	5	30	14	10	18	20	25
10	20	21	9	27	11	26	1	27	18	23	27	4	15	2
21	22	27	2	24	10	10	19	19	25	2	6	12	22	4
15	18	28	14	13	17	9	12	25	6	6	16	9	20	3
17	4	9	3	6	10	5	9	18	10	1	20	14	22	22
30	9	8	19	20	23	30	29	25	19	23	29	16	3	22
3	6	28	25	26	6	3	12	4	9	18	6	23	15	11
9	1	15	28	11	14	19	23	17	21	16	30	28	3	11
25	24	12	17	4	2	27	1	17	27	23	30	25	26	5
21	9	17	30	3	18	29	8	30	6	7	1	16	19	17
7	29	1	30	18	15	17	1	2	3	3	18	20	21	8
20	17	1	14	11	19	17	7	25	2	10	25	24	24	11
24	14	29	1	21	24	16	17	4	17	21	12	9	8	2
8	18	9	2	29	25	23	7	30	5	20	29	9	6	2
19	16	27	14	11	14	14	24	7	20	22	19	1	26	23
24	25	10	21	15	9	7	6	10	16	6	17	6	20	24
20	28	22	17	1	8	2	10	13	28	24	4	28	16	27
9	29	25	12	12	18	5	28	5	27	29	26	25	14	17
3	9	20	3	7	27	4	14	11	2	29	15	3	26	24
25	1	2	7	26	22	8	25	7	14	22	7	3	1	23
28	14	5	9	12	1	21	22	26	30	17	27	22	25	23
22	26	4	9	24	9	3	27	30	19	10	19	16	14	11
3	27	29	11	10	11	30	9	29	14	29	14	14	20	2
8	14	27	18	11	27	17	11	10	25	15	7	5	1	25
6	27	25	12	8	24	25	17	12	29	9	4	1	20	24
8	18	17	4	14	17	22	29	22	29	17	13	16	30	14
17	13	11	15	28	26	10	5	27	3	3	2	16	12	7
2	20	12	9	27	20	2	5	10	18	1	4	20	30	8
7	1	26	26	22	24	21	28	10	14	22	5	11	24	5
30	24	13	14	13	24	20	7	9	11	13	21	1	10	6
30	29	29	20	20	11	27	30	11	28	23	3	23	2	19
1	15	5	26	4	18	13	15	11	4
